ext_gene,value
robls54B,268.084578
robo1,6264.078136
robo2,6007
robo3,5521.059888
Roc1a,575.4432803
Roc1b,307
Roc2,428.7399122
rod,6280
Roe1,866
rogdi,1851.300923
Rok,6762.45804
rols,5316.629882
Root,6607.684246
Rop,2110.002254
roq,4403.044793
Ror,2072
rost,1208.495624
row,3795.715131
Rox8,3070.870788
RpA-70,1936
RPA2,751.5953697
RPA3,379.595965
Rpb10,206
Rpb11,317
Rpb12,154
Rpb4,523
Rpb5,647.9491348
Rpb7,560
Rpb8,493
Rph,2692.702128
Rpi,877.592606
RpI1,4879
RpI12,331
RpI135,3365
RpII140,3633.138758
RpII15,543.8327371
RpII18,342
RpII215,6537
RpII33,771
RpIII128,3333
rpk,2319.056875
RpL10,597.128393
RpL10Aa,585
RpL10Ab,553.5774172
RpL11,546.2516633
RpL12,471.996445
RpL13,641.4528363
RpL13A,523.5932762
RpL14,420
RpL15,548.094109
RpL17,690.1176582
RpL18,538.6408585
RpL18A,436
RpL19,600.2681383
RpL21,455.6420933
RpL22,901
RpL22-like,1033
RpL23,343
RpL23A,817
RpL24,641.9508175
RpL24-like,574
RpL26,475.4472837
RpL27,385.8979117
RpL27A,410.8051179
RpL28,406.0476524
RpL29,158.103
RpL3,1209.253748
RpL30,330.9322728
RpL31,321.554785
RpL32,358.2153598
RpL34a,408.8739169
RpL34b,491.5249629
RpL35,393.9021088
RpL35A,422
RpL36,338.2533948
RpL36A,287.0999905
RpL37a,427.2959255
RpL37A,398.5563656
RpL37b,223
RpL38,223.5743482
RpL39,89.0004
RpL4,1201
RpL40,407.0001498
RpL41,121
RpL5,882.3468527
RpL6,767.9525496
RpL7,751.1770312
RpL7-like,773.9115999
RpL7A,904.7192965
RpL8,829.6961349
RpL9,591.9308062
RpLP0,1081.338941
RpLP0-like,749
RpLP1,454.2387065
RpLP2,405
Rpn1,2842
Rpn10,1189.426777
Rpn11,1009
Rpn12,796
Rpn12R,741
Rpn13,1230.945115
Rpn13R,889
Rpn2,3154.630247
Rpn3,1523.940462
Rpn5,1698
Rpn6,1626.797994
Rpn7,1194
Rpn8,1260.364205
Rpn9,1183.916847
Rpp20,1108.895058
Rpp30,808.0187344
rpr,702
RpS10a,405
RpS10b,588.3727794
RpS11,523.7555559
RpS12,414
RpS13,481.8953935
RpS14a,496.484766
RpS14b,394.7378611
RpS15,448.3761631
RpS15Aa,531.5727829
RpS15Ab,525
RpS16,411.9976707
RpS17,336
RpS18,392.7347731
RpS19a,506.458115
RpS19b,463.1078492
RpS2,743.6549531
RpS20,365
RpS21,234.3935868
RpS23,402.1494148
RpS24,447
RpS25,337.9786515
RpS26,491.4100002
RpS27,526.6523755
RpS27A,393
RpS28-like,166
RpS28a,105
RpS28b,340.5005361
RpS29,410.0868332
RpS3,724.5854961
RpS30,359.5548679
RpS3A,727.7892605
RpS4,810.45647
RpS5a,695.5181329
RpS5b,675.3916579
RpS6,789.1261817
RpS7,585.4481099
RpS8,583.7321064
RpS9,545.9594232
Rpt1,1316
Rpt2,1335.820775
Rpt3,1285.471688
Rpt3R,1216.635455
Rpt4,1266
Rpt4R,1192
Rpt5,1428
Rpt6,1205
Rpt6R,1246
Rrp1,2280.077708
Rrp4,887.2630573
Rrp40,658.5419042
Rrp42,782
Rrp45,1419.115926
Rrp46,620
Rrp47,700.1480311
Rrp6,2883.65554
Rs1,2352.361839
Rsf1,1146.099001
RSG7,4702.985866
rst,4640.054192
rt,3069
Rtc1,1102
Rtca,1849.990931
RtcB,1543
rtet,1523
Rtf1,2834.818016
RtGEF,3609.178825
Rtnl1,1234.046496
Rtnl2,749
rtp,761
rtv,892.5740552
ru,1599
rudhira,7020.3611
rumi,1334.307061
rump,2129.133108
run,2004.35497
RunxA,4617.656675
RunxB,3156
rush,1935.656178
rut,8126.742272
rux,1193.149545
Rx,3068
ry,4138
RYa,221
RYa-R,1727
RYBP,1943.85532
RyR,15665.03793
S,4327.46937
s-cup,1985
S-Lap1,1922
S-Lap2,1894
S-Lap3,1947
S-Lap4,1875
S-Lap5,1875
S-Lap7,1831
S-Lap8,1856
S1P,2937
S2P,1821
S6k,3941.912561
S6kII,3995.105223
S6KL,1827.999726
sa,757
SA,3435
SA-2,3020
Sac1,2166
sad,1574
Saf-B,2987.496251
Saf6,2213.888599
sage,1042.991661
SAK,3172
sala,1272.185443
salm,5916.618678
salr,4559.869738
sals,2805.703988
salt,1914.80585
Sam-S,2045.177328
SamDC,1025
Samuel,4423.312965
san,609
sano,4219.544841
Sans,1700.791868
santa-maria,2240.116228
Sap-r,3221.998171
Sap130,3871.83575
Sap30,1494.740277
Sap47,4600.800101
Sar1,1333.921238
Sara,4422
Sardh,2551
sas,4738.34048
Sas-4,2603
Sas-6,1308
Sas10,1464
sau,2059.451957
sav,2033.059769
sax,2234.163983
Sb,3582
sba,5612.879213
sbb,8155.68036
Sbf,6523.730631
Sbp2,856
sbr,3081
sc,1239
Sc2,906
SC35,1130.650551
sca,3241.271651
scaf,2851.057712
scaf6,2648.494357
Scamp,2199.329881
SCAP,4911
SCAR,2626.19967
scat,3359
scb,4216.581039
Sce,1343
sced,3017.572022
scf,1389.909956
Scgalpha,1423.854848
Scgbeta,995
Scgdelta,2030.062087
schlank,2183.999325
schuy,1718
SclA,772.1991643
SclB,674.6649011
Sclp,788.4078184
Scm,3767.992143
scny,3846.57116
SCOT,1572.729565
Scox,842
Scp1,824.0941085
Scp2,1084
scpr-A,674
scpr-B,699
scpr-C,763.9657495
ScpX,1684
Scr,3825.778273
scra,4015.110282
scramb1,1727.420455
scramb2,1387
scrib,7259.306097
scro,1354.0064
scrt,7882.814735
Scsalpha,1270.591706
scu,851.4325349
scw,1267
scyl,2851.296384
sd,3523.32788
Sdc,2603.174282
SdhA,2472.617254
Sdhaf3,271
SdhAL,1949
SdhB,1020
SdhBL,1689
SdhC,485.5110012
SdhD,695
Sdic1,1730.579222
Sdic2,1830.067537
Sdic3,1976
Sdic4,1621
sdk,8691.874806
Sdr,3319.237496
sds22,1155
sdt,5334.5102
se,626
sea,1194.793922
Sec10,2181
Sec13,1189.43353
Sec15,2600
Sec16,7195.47264
Sec22,1544.169141
Sec23,2476.062079
Sec24AB,4437.699574
Sec24CD,4333.503632
Sec3,2910
Sec31,3890.807877
Sec5,2686
Sec6,2206
Sec61alpha,1863.362066
Sec61beta,593
Sec61gamma,463.5888578
Sec63,2745
Sec71,5619
Sec8,3164
sei,2779.146741
Seipin,1846
sel,813
SelD,1352.859989
SelG,628
SelR,979.2259383
Sem1,228
Sema-1a,7931.438121
Sema-1b,3945.797799
Sema-2a,3326.97856
Sema-2b,4312.082998
Sema-5c,4086.531234
Semp1,590
Sems,684
Send1,676
Send2,575
senju,1406
sens,2252
sens-2,3268.720846
seq,3743.610634
Ser,5473.333333
Ser12,646
Ser6,702
Ser7,1214
Ser8,640
SERCA,3938.865494
serp,2052.244046
SerRS,1594.309381
SerRS-m,1412.797125
SerT,3070.617901
sesB,1467.305865
Sesn,2865.45493
Set,970
Set1,5123.909022
Set2,7288.233042
Set8,3741.84861
sev,7972
SF1,2346.338412
SF2,1705.165927
sff,6542.169839
sfl,5555.999317
Sfmbt,4250.283648
Sfp23F,123
Sfp24Ba,323
Sfp24Bb,257
Sfp24Bc,187
Sfp24Bd,185
Sfp24C1,164
Sfp24F,372
Sfp26Ac,110
Sfp26Ad,265.5010952
Sfp33A1,160
Sfp33A2,138
Sfp33A3,219
Sfp33A4,45.6799
Sfp35C,125.0012
Sfp36F,41.2041
Sfp38D,1035
Sfp51E,339
Sfp53D,486.998065
Sfp60F,161
Sfp65A,355
Sfp70A4,132
Sfp77F,894
Sfp78E,582.5188477
Sfp79B,36.0583
Sfp84E,486
Sfp87B,197
Sfp93F,130
Sfp96F,9.06081
Sgf11,601
Sgf29,849.8125119
sgg,3848.122496
sgl,2076
sgll,1112.298659
Sgs1,3751
Sgs3,910
Sgs4,753
Sgs5,437
Sgs7,122
Sgs8,160
Sgt,1108.66147
Sgt1,886
Sh,6280.779288
Sh3beta,1319.239854
SH3PX1,1947
sha,5696.112048
Shab,5420.761407
shakB,6173.885962
Shal,2509.124553
shams,1297
Shark,2977
Shaw,3826.851928
Shawl,5295.871268
Shawn,1454.321127
Shc,1401
shd,2240.927976
shep,4073.226246
Sherpa,3606.436075
shf,1585.690676
shg,6201
shi,3622.7638
shn,8956.253574
shot,15618.01152
shrb,1068
Shroom,3352.290894
shtd,6282
shu,1495
sicily,980.6037569
sick,5360.582618
Sid,1015
side,6489.972388
SIDL,3435
Sidpn,1989
sif,8550.748437
SIFa,327
SIFaR,4593
sigmar,1686.83195
Sik2,5031
Sik3,5789.417127
sim,2711.946437
sima,5101.498222
simj,4391.591605
Sin,1431.31625
Sin1,1828
Sin3A,7651.103827
sina,2986.532985
sinah,1251
sing,2072
sinu,1866
sip1,2526.653189
sip2,1915.006627
sip3,2460.910094
Sirt1,3610
Sirt2,1237.255538
Sirt4,925.2753424
Sirt6,915
Sirt7,2859
Sirup,527.895779
sisA,580
Six4,1549.748498
siz,4910.111381
SK,7433.369098
Sk1,2417.702872
Sk2,2395
Skadu,471
skap,1690.306755
skd,10054.5322
Skeletor,3404.508724
Ski6,711.9628817
SKIP,5780.079902
skl,1183
Skp2,1860.489235
SkpA,756.3599186
SkpB,678
SkpC,430
SkpD,457
SkpE,514
SkpF,496
sktl,3343.279705
sky,4057.563207
sl,5479
slam,3762.720743
slbo,2441.786683
Slbp,933
Slc45-1,2515.633521
SLC5A11,2461
Sld5,574
sle,4557.838706
slgA,2911.040395
Slh,2033.193216
sli,8683.438323
slif,2429.647794
Slik,5549.909017
slim,2824.976883
Slimp,1333
Slip1,2552.161175
SLIRP1,1079.839235
SLIRP2,211
sll,1789.623768
Slmap,2927.236369
slmb,3064.168554
slmo,1115.496457
Sln,3719
slo,5011.541054
Slob,4853.317116
slou,2471
slow,2065.41657
slp1,1226
slp2,2147
slpr,5106.648801
sls,32104.16316
Slu7,1632
slv,908.1845547
slx1,940
sm,4960.585868
SmB,577
SMC1,3725
SMC2,3491
SMC3,3821
SMC5,3086.59604
SmD1,530
SmD2,579
SmD3,545
SmE,322
SmF,268
smg,4478.229895
Smg5,4525.298079
Smg6,3111
smid,2972.690218
Smn,718.107341
smo,3809
Smox,4322
smp-30,873.238032
Smr,14317.78966
SMSr,2392
smt3,519.793151
Smu1,1533.594761
Smurf,4765.978721
Smvt,1797
Smyd3,1563
Smyd4-1,2172.545677
Smyd4-2,1966
Smyd4-3,1975
Smyd4-4,2275
Smyd5,1157
SmydA-1,1575
SmydA-2,1657
SmydA-3,1564.048138
SmydA-4,1934.412543
SmydA-5,1678
SmydA-6,1591
SmydA-7,1528.073805
SmydA-8,679.6658247
SmydA-9,1905.83306
sn,2980.406135
sna,1469
snama,3491.758907
Snap24,1647
Snap25,2034
Snap29,1013
Snapin,1052
SNCF,409
snf,636
SNF4Agamma,3807.565693
sni,1052.029383
snk,1207.371949
snky,2033
Snm1,2390
Snmp1,2044.080391
Snmp2,2321.063929
sno,5808.229924
Snoo,6934.072145
Snp,1622.165644
sNPF,2248
sNPF-R,3819.001288
Snr1,1136
snRNP-U1-70K,2204.355956
snRNP-U1-C,488
SNRPG,250.7716506
sns,8309.903726
Snup,3046
Snx1,1828.942385
Snx16,1500
Snx3,1248.412692
Snx6,1607.974752
snz,5021.22687
so,2587
sob,2412
Sobp,2700.368911
Socs16D,4663.875815
Socs36E,3272.626713
Socs44A,1641
Sod,536.1621422
Sod2,725.243193
Sod3,946.5529166
Sodh-1,1045.28299
Sodh-2,1147
sofe,2099.832362
sog,5425.654765
sol,4941.971156
solo,3128.138703
Sos,5436
sosie,1304.070503
soti,838
sowah,2085.443279
sowi,631
Sox100B,1850
Sox102F,2831.088935
Sox14,3100.147573
Sox15,3452
Sox21a,2136
Sox21b,2598.902657
SoxN,3827
SoYb,4675.151341
SP,28.546
Sp1,3454.304405
SP1029,2831.295738
SP1173,2865.735314
Sp212,1482
SP2353,5998.207864
SP2637,1621.421039
SP555,1798.747367
Sp7,1292.054149
spag,1626
spag4,892
SPARC,943.984258
spartin,1889.489895
spas,3344.981546
Spase12,294
Spase22-23,574.9742641
Spase25,685.6417045
Spat,1211
spaw,1353
Spc105R,5906.175868
Spc25,769
spd-2,3487
spdo,1888
SpdS,862.995016
SPE,1068
Spec2,1549
spel1,3021.512423
spen,18999.32494
Spf45,1171.554335
spg,7573.14528
SPH93,1388
spheroide,1064
sphinx1,716
sphinx2,848.5
spi,1376.612368
spict,1262
spin,2977.399407
Spindly,2344
spir,4188.198304
spirit,1362.276598
sPLA2,550.4073045
Sply,1831.627987
Spn,8140.249703
spn-A,1081.967711
spn-B,1185
spn-D,827
spn-E,4479
spn-F,1266
Spn100A,1839
Spn27A,1433.521985
Spn28B,987
Spn28Da,1071
Spn28Db,989
Spn28Dc,1593
Spn28F,1014
Spn31A,1229
Spn38F,993.0068199
Spn42Da,1295.828212
Spn42Db,1176.63195
Spn42Dc,1401.612714
Spn42Dd,996
Spn42De,1127.833333
Spn43Aa,1095
Spn43Ab,1130
Spn43Ad,1233
Spn47C,1208.917211
Spn53F,1080
Spn55B,1098
Spn75F,950
Spn77Ba,1784.562626
Spn77Bb,962
Spn77Bc,1231.588609
Spn85F,2100
Spn88Ea,1321.446399
Spn88Eb,1232
spo,2218.87879
SPoCk,3761.245745
spok,1568
spoon,4003.885819
Spp,1537
SppL,2333.181503
Spps,3291
SPR,2682.877911
Spred,3107.16922
spri,4497.058715
Sprn,1700
sprt,2596
Sps2,1171.372657
Spt,1920
Spt-I,1572.40911
Spt20,7410.145767
Spt3,1196
spt4,258
Spt5,3261
Spt6,5915.933117
Spt7,1110
Sptr,944
Spx,1444
spz,1829.371337
spz3,2353
spz4,2755
spz5,1797
spz6,1448
sqa,2690.202186
sqd,4018.886817
sqh,927.9856979
squ,897.9124682
sqz,3059
sr,4574.346042
Sr-CI,1911.864792
Sr-CII,1844
Sr-CIII,969
Sr-CIV,1191
sra,1657.926185
Sra-1,4429
Sras,1072
Src42A,2917.62549
Src64B,4229.094786
SREBP,3622.755547
srl,4213.956097
SRm160,3663
sro,955
srp,3580.761858
Srp14,265
Srp19,454
Srp54,1935
Srp54k,1816
Srp68,1933
Srp72,1950
Srp9,622
SRPK,4077.725114
Srpk79D,3810.73521
SrpRbeta,880.3218916
srw,324
Sry-alpha,2940.124731
Sry-beta,1247.611747
Sry-delta,1347
ss,4647.182435
Ssadh,1661.139322
Ssb-c31a,337
Ssdp,4928.562323
Sse,1978
ssh,4413.947868
Ssk,669.1010957
Ssl,709
Ssl1,1438.407322
Ssl2,1320
ssp,1213
ssp2,3990.031777
ssp3,6039.128195
ssp5,2185
ssp6,3420.476975
ssp7,169
SsRbeta,751
Ssrp,2308
sstn,2655
Ssu72,1528.624182
ssx,2923.967693
st,1947
St1,1007
St2,938
St3,930.4425806
St4,912.7244808
ST6Gal,1661.151319
sta,882.3182069
stai,1708.190152
Stam,2655
stan,11995.03172
Start1,1879.705359
stas,1716.628786
Stat92E,3637.15355
stau,4765.137912
stc,3927.91684
stck,1218.012222
Ste:CG33236,800
Ste:CG33237,408
Ste:CG33238,409
Ste:CG33239,408
Ste:CG33240,408
Ste:CG33241,408
Ste:CG33242,405
Ste:CG33243,408
Ste:CG33244,408
Ste:CG33245,408
Ste:CG33246,408
Ste:CG33247,408
Ste12DOR,364
ste14,1008.82282
ste24a,1348
ste24b,1265
ste24c,1517
step,2518.261128
stet,1702.873716
SteXh:CG42398,416
stg,2421.770998
stg1,3599
sti,5874.68754
stil,972
Stim,2019.016811
stj,5594.041656
stl,4189.927798
Stlk,1553.397186
stmA,2548.387312
stnA,7963.382449
stnB,7963.382449
stops,1849.030248
Strica,2208.948609
Strip,3427.764105
Strn-Mlck,3807.003741
Strumpellin,3569.200077
STUB1,1078
stum,2354.28338
stumps,3761.348847
stv,2537.153579
stwl,3651.458443
sty,3756.98161
Su(dx),4002.467912
su(f),2445.749148
Su(fu),1397
Su(H),2694.173221
su(Hw),3110.389573
Su(P),1213
su(r),3200
su(sable),4612.519022
Su(Tpl),5372.370387
Su(var)2-10,2337.88726
Su(var)2-HP2,6639.940997
Su(var)205,831.108911
Su(var)3-3,3460.902599
Su(var)3-7,4696.450197
Su(var)3-9,2187
su(w[a]),3504.444283
Su(z)12,3811.186643
Su(z)2,6352.028244
sub,1970.807966
subdued,3453.503952
Sucb,1342.398538
sud1,1627
sug,1153.062667
Sugb,3025.457304
Sulf1,4487.812954
sun,207.2960973
sunn,2804
sunz,722
Sur-8,3821.925098
Surf1,856
Surf4,1442
Surf6,951
sut1,2213
sut2,1409
sut3,1385.01322
sut4,1487
SuUR,3577
Suv3,2504.681533
sv,3700.220412
svp,3147.225398
svr,3715.556207
sw,2668.131427
swa,1823
swaPsi,1238.194782
swi2,2383
swif,1088.307969
Swim,1803.592736
SWIP,3359
Swip-1,1567.075604
swm,3899.344129
sws,4036.215559
Sws1,1285
sxc,3382.2156
sxe2,1384
Sxl,3379.460719
Syb,724.4501494
syd,4802.366838
Sym,3787
Syn,5283.146583
Syn1,3337.778555
Syn2,2963.303822
Synd,2006.966099
Syngr,2511
Synj,4320.874886
Syp,6238.08944
Syt1,4542.274468
Syt12,4622.04926
Syt14,3028.35286
Syt4,2904
Syt7,2603.49517
Sytalpha,2285.287857
Sytbeta,3675.281727
Syx13,1293.19879
Syx16,1083
Syx17,1367
Syx18,1243
Syx1A,3652.960736
Syx4,1207.448571
Syx5,1630.324015
Syx6,1343.48332
Syx7,1380.320022
Syx8,698
t,1549.078913
T-cp1,1772.963793
t-cup,519
T3dh,1760
T48,2245.887463
Tab2,3041.815756
tacc,2686.042219
Tace,2149.158889
tadr,2457
Taf1,6454.225253
Taf10,465
Taf10b,361
Taf11,578
Taf12,841.6307484
Taf12L,392
Taf13,429
TAF1B,2908.190167
TAF1C-like,2554
Taf2,3711.072494
Taf4,4390.33073
Taf5,2163
Taf6,1856.999997
Taf7,1441.141685
Taf8,1142
tai,7950.771085
Tailor,1715.925698
Tak1,2701.022553
Takl1,1124
Takl2,729
tal-1A,1341
tal-2A,1341
tal-3A,1341
tal-AA,1341
Taldo,917
tam,3480
tamo,3904.170667
Tango1,4462.302404
Tango10,2875.717065
Tango11,1396.676665
Tango13,4918.251099
Tango14,1072.292856
Tango2,1260.336882
Tango4,1421
Tango5,2024.702914
Tango6,2660
Tango7,1232.894626
Tango8,10.528
Tango9,1464.408399
tank,1918.086648
tant,1409.970619
Tao,2892.92015
tap,1931
Tap42,1136
tapas,3449.845506
Tapdelta,636.881567
tara,3869.043249
Task6,3740.91146
Task7,1528
Tasp1,1856.204728
tau,2021.646731
tay,8419.825073
Taz,1298.61955
Tb,832
Tbc1d15-17,2789.965963
TBC1D16,2697
TBC1D5,2119
TBCB,967
TBCD,3711
Tbce,1894.695997
TbCMF46,1564
Tbh,3572.399555
Tbp,1188
TBPH,2059.741198
tbrd-1,1527
tbrd-2,2133
tbrd-3,644
Tcp-1eta,1765
Tcp-1zeta,1725
Tcs3,981
Tctp,851.8051886
Tdc1,2082
Tdc2,2104
Tdrd3,2445
tectonic,2451
tef,1969
tefu,8217
Teh1,4340
Teh2,1958.685486
Teh3,1387
Teh4,2533
Tehao,2719.784723
tej,1743
Tektin-A,1828
Tektin-C,1332.124751
temp,1921.838628
Ten-a,12458.16228
Ten-m,11313.95696
Tengl1,909
Tengl2,819
Tengl3,915
Tengl4,1209
Tep1,4020
Tep2,4343.047998
Tep3,4729
Tep4,4497.76721
Tep5,3356
Tequila,4537.6171
TER94,2820.958242
term,1270
Tes,2903
Tet,9668.107447
tex,864
tey,2690.227876
TFAM,968.2115066
TfAP-2,1606.000033
Tfb1,1856.243543
Tfb4,800
Tfb5,647
TfIIA-L,1387.725869
TfIIA-S,418
TfIIA-S-2,263
TfIIB,1255.137202
TfIIEalpha,1423
TfIIEbeta,850.3271451
TfIIFalpha,1739
TfIIFbeta,919
TfIIS,1260.274866
Tg,2441.804277
Tgi,1728.963414
tgo,2894.272825
Tgs1,1890
Tgt,1367
tgy,1129.362479
TH1,1922.869514
Thd1,6524.744909
thetaTry,848
THG,945.4516623
Thiolase,1394
tHMG1,354
tHMG2,369.5525201
tho2,5203.476442
thoc5,1836
thoc6,1126.693495
thoc7,729.8886842
Thor,556
thr,4256.665789
ThrRS,2175.174326
ths,6488.952709
Tie,5037
Tif-IA,1941
Tig,6804.780422
tilB,1159
tim,5001.192087
Tim10,529.1802799
Tim13,243
Tim17a1,698
Tim17a2,792
Tim17b,716.6939317
Tim17b1,586
Tim17b2,590
Tim23,694
Tim8,486.7448157
Tim9a,292.6470954
Tim9b,1429.419134
timeout,4138
Timp,1392
tin,1465
Tina-1,722.7254091
tinc,6818.889897
tio,5422.329211
Tip60,1774.190879
tipE,3570.891382
Tis11,4345.023026
tj,3293
Tk,1376.593774
tko,478.7588453
TkR86C,2460
TkR99D,2677.089644
tkv,2930.964959
Tl,4929.282206
tld,3160
Tlk,6078.752219
tll,1766
Tm1,1281.173179
Tm2,1134.873405
TM4SF,1351.665072
TM9SF2,2604.586744
TM9SF3,2454
TM9SF4,2290.254214
Tmhs,1214.68507
tmod,2641.649737
TMS1,1544.026029
tn,4218.126972
tna,4712.046281
tnc,10096.66881
Tnks,5287
to,900.0958561
Tob,4541.351838
tobi,1905
toc,4794.004907
toe,2185.547228
tok,5154.292191
Toll-4,3179
Toll-6,6171.593686
Toll-7,6197
Toll-9,2532.315152
Tollo,7015
Tom,764
Tom20,592.2530281
Tom40,1794.987361
Tom7,213.9193875
Tom70,2025.62364
tomb,637
tomboy20,482
tomboy40,1052
Tomosyn,4779.178572
Top1,3604.145904
Top2,4785.252757
Top3alpha,3726
Top3beta,2830.50638
topi,2453
Topors,3860.600278
tor,2924.488418
Tor,7785.922878
Torsin,1008.130709
tos,2191
TotA,380
TotB,327
TotC,331
TotF,307
TotM,324.7019488
TotX,403
TotZ,374
tou,8279.002203
tow,2284.52384
toy,3163.592867
Tpc1,1901.706466
Tpc2,2570
Tpi,975.6749876
Tpl94D,1290.5
TpnC25D,476.5520469
TpnC4,586.889968
TpnC41C,660.0615214
TpnC47D,429.8582007
TpnC73F,806.9740576
TppII,4303.947359
Tpr2,2114.817847
Tps1,2721
tra,585.3198327
tra2,1205.523361
Traf-like,1859.658007
Traf4,2163.483554
Traf6,2589
tral,3485.274083
TRAM,1532.57786
Trap1,2114.791127
Trax,900.7217984
trbd,3480
trbl,2173
trc,2308.289412
Trc8,3250.988989
Tre1,1427.576366
Treh,2612.110312
trem,1326
Tret1-1,1911.265791
Tret1-2,1496
Trf,784
Trf2,8881.932656
Trf4-1,4366.352496
Trf4-2,1480.772799
trh,4286.36597
Trh,1984
Trim9,3342.879212
trio,4412.024797
Trip1,978
Trissin,352
TrissinR,3050.96002
trk,683
Trl,2985.841552
trn,3166
Trn,5270.586751
Trn-SR,3240.556787
tRNA:CR32123:Psi,3.16745
tRNA:Glu-CTC-6-1Psi,3.50437
tRNA:His-GTG-2-1Psi,3.52559
tRNA:Ile-AAT-2-1Psi,3.59105
tRNA:Lys-CTT-2-1Psi,3.5471
tRNA:Thr-AGT-3-1Psi,3.56892
trol,12379.98593
trp,3930.059244
Trp1,1675.614831
TrpA1,3714.238934
Trpgamma,4805.661947
trpl,3574.687548
Trpm,6667.967061
Trpml,2871
TrpRS,1484
TrpRS-m,2238.96881
trr,8052.003761
Trs20,376
Trs23,566
Trs31,467
Trs33,384
trsn,665
trus,1547
trx,12541.35859
Trx-2,676.2744891
Trxr-1,1862.382155
Trxr-2,1595
TrxT,905.025554
Try29F,803.4106951
Ts,1004.542106
Tsc1,3697
Tsf1,1852.751929
Tsf2,2685
Tsf3,2178
tsg,688
TSG101,1558
tsh,4533
tsl,1221.148658
Tsp,2070.30949
Tsp26A,2718.845588
Tsp29Fa,794.9218284
Tsp29Fb,961.6185002
Tsp2A,785.5218567
Tsp33B,912
Tsp39D,2160
Tsp3A,1244.169135
Tsp42A,737
Tsp42Ea,914.4031358
Tsp42Eb,666
Tsp42Ec,826
Tsp42Ed,737.7986029
Tsp42Ee,1194.962474
Tsp42Ef,1148
Tsp42Eg,989
Tsp42Eh,811
Tsp42Ei,974.4834013
Tsp42Ej,917
Tsp42Ek,853.0654717
Tsp42El,863
Tsp42En,908.0540947
Tsp42Eo,690
Tsp42Ep,1038.620821
Tsp42Eq,878
Tsp42Er,649
Tsp47F,1009
Tsp5D,1708.237501
Tsp66A,1414.75
Tsp66E,2040.148961
Tsp68C,1198
Tsp74F,1246.168807
Tsp86D,1573.652534
Tsp96F,2822.382458
Tsp97E,1451.783524
Tspo,654
tsr,536
Tsr1,2645
tst,4103.767816
tsu,492
Ttc19,1241
Ttd14,2237.418504
tth,2771.500173
ttk,4033.906529
TTLL3A,2877
TTLL3B,2818
ttm2,1314
ttm3,908
ttm50,1575.818574
ttv,3519.265271
tty,4862.87515
tub,1807
tud,8630.404469
Tudor-SN,3160.503293
tum,2154
tun,2625.400297
tup,3016.202259
Tusp,5340.454828
tut,847
tutl,6731.456914
tw,2528.331896
Twdlalpha,1155
TwdlB,826
Twdlbeta,517
TwdlC,1197
TwdlD,766
TwdlE,1147
TwdlF,1036
TwdlG,1251.041194
TwdlH,721
TwdlJ,709
TwdlK,641
TwdlL,835
TwdlM,831
TwdlN,889
TwdlO,608
TwdlP,558
TwdlQ,694
TwdlR,860
TwdlS,611
TwdlT,1408
TwdlU,875
TwdlV,868
TwdlW,927
TwdlX,1167
TwdlY,835
TwdlZ,492
twe,1903.966176
tweek,16093.71453
twf,1178
twi,1771.139179
twin,2958.321901
twit,951
twr,656
tws,2645.721698
twz,2157.481594
tx,1855.974027
Txl,924
tyf,8137.741117
Tyler,3040.076455
tyn,3321.674264
TyrR,4252.06336
TyrRII,2928.835278
TyrRS,1572
TyrRS-m,1341
tzn,873.6011643
U26,3210.308677
U2A,802
U2af38,1126.275835
U2af50,1227.138315
U3-55K,1491
U4-U6-60K,1859
Uba1,4144
Uba2,2130
Uba3,1282
Ubc10,800
Ubc2,1658.050507
Ubc4,1265.483369
Ubc6,1287.69021
Ubc7,1240.179607
Ubc84D,438
Ubc87F,461
UbcE2H,2385.52047
UbcE2M,974.1609333
Ube3a,3475
Ubi-p5E,1758.687428
Ubi-p63E,2399.139915
ubl,197
UBL3,1793.922117
Ublcp1,1003
Ubqn,3149.523598
Ubr1,6859.620316
Ubr3,9153.557529
Ubx,3269.001682
Uch,865.4798498
Uch-L5,1067.913051
Uch-L5R,1099
Ucp4A,1652.103571
Ucp4B,699.8609103
Ucp4C,997
udd,790.8787302
Ude,1290.885815
Uev1A,1052.804811
uex,2942.940438
Ufd1-like,995
UGP,1924.285809
Ugt,5117
Ugt35a,1582
Ugt35b,1473
Ugt36Ba,1455.939799
Ugt36Bb,1421
Ugt36Bc,1723.674538
Ugt37a1,1424
Ugt37b1,1541
Ugt37c1,1544
Ugt58Fa,1598.316843
Ugt86Da,1795
Ugt86Dc,1396
Ugt86Dd,1472
Ugt86De,1540
Ugt86Dg,1385
Ugt86Dh,1652.909296
Ugt86Di,1687.696897
Ugt86Dj,1538
uif,11342.70183
UK114,410.9999999
Ulp1,5299
unc,4341.46986
unc-104,7159.607364
Unc-115a,3345.001039
Unc-115b,2980.982167
unc-119,2003.347078
unc-13,11167.15634
unc-13-4A,7287.85405
Unc-13-4B,3427.806912
unc-4,2695.967492
unc-45,3054.434722
unc-5,4865.163313
Unc-76,2933.355931
Unc-89,10448.89668
unc79,8419.323263
unc80,9943.228757
und,1416.062444
unk,3810.861955
unpg,1491
Unr,7259.786107
up,1386.922487
upd1,2254.771156
upd2,1781
upd3,2022
Updo,1100
Upf1,4977.761136
Upf2,4879
